file,true_mod,snr_db,arm,chosen_mod,mod_correct,status,confidence,est_ber,est_ber_valid,measured_ber,decodes,confidently_wrong,old_rule_ok,lock_failures,chain_runs,secs,reason
bpsk_13dB_8003,bpsk,13,s2-top,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,0.751,
bpsk_13dB_8003,bpsk,13,search,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,0.988,
bpsk_15dB_2004,bpsk,15,truth-params,bpsk,True,ok,0.991,0.0,True,0.0,True,False,True,,1,0.783,
bpsk_15dB_2004,bpsk,15,s2-top,bpsk,True,ok,0.991,0.0,True,0.0,True,False,True,,1,0.747,
bpsk_15dB_2004,bpsk,15,search,bpsk,True,ok,0.991,0.0,True,0.0,True,False,True,,1,0.977,
bpsk_15dB_3004,bpsk,15,truth-params,bpsk,True,ok,0.9915,0.0,True,0.0,True,False,True,,1,0.777,
bpsk_15dB_3004,bpsk,15,s2-top,bpsk,True,ok,0.9915,0.0,True,0.0,True,False,True,,1,0.751,
bpsk_15dB_3004,bpsk,15,search,bpsk,True,ok,0.9915,0.0,True,0.0,True,False,True,,1,0.975,
bpsk_15dB_4004,bpsk,15,truth-params,bpsk,True,ok,0.9914,0.0,True,0.0,True,False,True,,1,0.759,
bpsk_15dB_4004,bpsk,15,s2-top,bpsk,True,ok,0.9914,0.0,True,0.0,True,False,True,,1,0.746,
bpsk_15dB_4004,bpsk,15,search,bpsk,True,ok,0.9914,0.0,True,0.0,True,False,True,,1,1.019,
bpsk_15dB_5004,bpsk,15,truth-params,bpsk,True,ok,0.9913,0.0,True,0.0,True,False,True,,1,0.784,
bpsk_15dB_5004,bpsk,15,s2-top,bpsk,True,ok,0.9913,0.0,True,0.0,True,False,True,,1,0.744,
bpsk_15dB_5004,bpsk,15,search,bpsk,True,ok,0.9913,0.0,True,0.0,True,False,True,,1,0.986,
bpsk_15dB_6004,bpsk,15,truth-params,bpsk,True,ok,0.9913,0.0,True,0.0,True,False,True,,1,0.775,
bpsk_15dB_6004,bpsk,15,s2-top,bpsk,True,ok,0.9913,0.0,True,0.0,True,False,True,,1,0.751,
bpsk_15dB_6004,bpsk,15,search,bpsk,True,ok,0.9913,0.0,True,0.0,True,False,True,,1,0.989,
bpsk_15dB_7004,bpsk,15,truth-params,bpsk,True,ok,0.9916,0.0,True,0.0,True,False,True,,1,0.783,
bpsk_15dB_7004,bpsk,15,s2-top,bpsk,True,ok,0.9916,0.0,True,0.0,True,False,True,,1,0.735,
bpsk_15dB_7004,bpsk,15,search,bpsk,True,ok,0.9916,0.0,True,0.0,True,False,True,,1,0.912,
bpsk_15dB_8004,bpsk,15,truth-params,bpsk,True,ok,0.9916,0.0,True,0.0,True,False,True,,1,0.775,
bpsk_15dB_8004,bpsk,15,s2-top,bpsk,True,ok,0.9916,0.0,True,0.0,True,False,True,,1,0.762,
bpsk_15dB_8004,bpsk,15,search,bpsk,True,ok,0.9916,0.0,True,0.0,True,False,True,,1,0.974,
bpsk_20dB_2005,bpsk,20,truth-params,bpsk,True,ok,0.9973,0.0,True,0.0,True,False,True,,1,0.764,
bpsk_20dB_2005,bpsk,20,s2-top,bpsk,True,ok,0.9973,0.0,True,0.0,True,False,True,,1,0.729,
bpsk_20dB_2005,bpsk,20,search,bpsk,True,ok,0.9973,0.0,True,0.0,True,False,True,,1,0.983,
bpsk_20dB_3005,bpsk,20,truth-params,bpsk,True,ok,0.9972,0.0,True,0.0,True,False,True,,1,0.774,
bpsk_20dB_3005,bpsk,20,s2-top,bpsk,True,ok,0.9972,0.0,True,0.0,True,False,True,,1,0.744,
bpsk_20dB_3005,bpsk,20,search,bpsk,True,ok,0.9972,0.0,True,0.0,True,False,True,,1,0.967,
bpsk_20dB_4005,bpsk,20,truth-params,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.772,
bpsk_20dB_4005,bpsk,20,s2-top,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.755,
bpsk_20dB_4005,bpsk,20,search,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.991,
bpsk_20dB_5005,bpsk,20,truth-params,bpsk,True,ok,0.9972,0.0,True,0.0,True,False,True,,1,0.763,
bpsk_20dB_5005,bpsk,20,s2-top,bpsk,True,ok,0.9972,0.0,True,0.0,True,False,True,,1,0.749,
bpsk_20dB_5005,bpsk,20,search,bpsk,True,ok,0.9972,0.0,True,0.0,True,False,True,,1,0.978,
bpsk_20dB_6005,bpsk,20,truth-params,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.791,
bpsk_20dB_6005,bpsk,20,s2-top,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.751,
bpsk_20dB_6005,bpsk,20,search,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.979,
bpsk_20dB_7005,bpsk,20,truth-params,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.783,
bpsk_20dB_7005,bpsk,20,s2-top,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.747,
bpsk_20dB_7005,bpsk,20,search,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.921,
bpsk_20dB_8005,bpsk,20,truth-params,bpsk,True,ok,0.9973,0.0,True,0.0,True,False,True,,1,0.774,
bpsk_20dB_8005,bpsk,20,s2-top,bpsk,True,ok,0.9973,0.0,True,0.0,True,False,True,,1,0.759,
bpsk_20dB_8005,bpsk,20,search,bpsk,True,ok,0.9973,0.0,True,0.0,True,False,True,,1,0.984,
bpsk_4dB_2000,bpsk,4,truth-params,bpsk,True,ok,0.8645,1.52e-06,True,0.0,True,False,True,,1,0.829,
bpsk_4dB_2000,bpsk,4,s2-top,bpsk,True,ok,0.8645,1.52e-06,True,0.0,True,False,True,,1,0.758,
bpsk_4dB_2000,bpsk,4,search,bpsk,True,ok,0.8645,1.52e-06,True,0.0,True,False,True,,1,0.989,
bpsk_4dB_3000,bpsk,4,truth-params,bpsk,True,ok,0.8728,9.93e-06,True,0.0,True,False,True,,1,0.768,
bpsk_4dB_3000,bpsk,4,s2-top,bpsk,True,ok,0.8728,9.93e-06,True,0.0,True,False,True,,1,0.758,
bpsk_4dB_3000,bpsk,4,search,bpsk,True,ok,0.8728,9.93e-06,True,0.0,True,False,True,,1,0.986,
bpsk_4dB_4000,bpsk,4,truth-params,bpsk,True,ok,0.8728,1.21e-06,True,0.0,True,False,True,,1,0.784,
bpsk_4dB_4000,bpsk,4,s2-top,bpsk,True,ok,0.8728,1.21e-06,True,0.0,True,False,True,,1,0.76,
bpsk_4dB_4000,bpsk,4,search,bpsk,True,ok,0.8728,1.21e-06,True,0.0,True,False,True,,1,0.975,
bpsk_4dB_5000,bpsk,4,truth-params,bpsk,True,ok,0.8692,3.24e-06,True,0.0,True,False,True,,1,0.757,
bpsk_4dB_5000,bpsk,4,s2-top,bpsk,True,ok,0.8692,3.24e-06,True,0.0,True,False,True,,1,0.734,
bpsk_4dB_5000,bpsk,4,search,bpsk,True,ok,0.8692,3.24e-06,True,0.0,True,False,True,,1,0.978,
bpsk_4dB_6000,bpsk,4,truth-params,bpsk,True,ok,0.8574,9.29e-06,True,0.0,True,False,True,,1,0.786,
bpsk_4dB_6000,bpsk,4,s2-top,bpsk,True,ok,0.8574,9.29e-06,True,0.0,True,False,True,,1,0.744,
bpsk_4dB_6000,bpsk,4,search,bpsk,True,ok,0.8574,9.29e-06,True,0.0,True,False,True,,1,0.988,
bpsk_4dB_7000,bpsk,4,truth-params,bpsk,True,ok,0.887,2.68e-06,True,0.0,True,False,True,,1,0.768,
bpsk_4dB_7000,bpsk,4,s2-top,bpsk,True,ok,0.887,2.68e-06,True,0.0,True,False,True,,1,0.76,
bpsk_4dB_7000,bpsk,4,search,bpsk,True,ok,0.887,2.68e-06,True,0.0,True,False,True,,1,0.992,
bpsk_4dB_8000,bpsk,4,truth-params,bpsk,True,ok,0.8722,1.117e-05,True,0.0,True,False,True,,1,0.768,
bpsk_4dB_8000,bpsk,4,s2-top,bpsk,True,ok,0.8722,1.117e-05,True,0.0,True,False,True,,1,0.758,
bpsk_4dB_8000,bpsk,4,search,bpsk,True,ok,0.8722,1.117e-05,True,0.0,True,False,True,,1,0.968,
bpsk_8dB_2001,bpsk,8,truth-params,bpsk,True,ok,0.9502,0.0,True,0.0,True,False,True,,1,0.787,
bpsk_8dB_2001,bpsk,8,s2-top,bpsk,True,ok,0.9502,0.0,True,0.0,True,False,True,,1,0.749,
bpsk_8dB_2001,bpsk,8,search,bpsk,True,ok,0.9502,0.0,True,0.0,True,False,True,,1,0.986,
bpsk_8dB_3001,bpsk,8,truth-params,bpsk,True,ok,0.9527,0.0,True,0.0,True,False,True,,1,0.771,
bpsk_8dB_3001,bpsk,8,s2-top,bpsk,True,ok,0.9527,0.0,True,0.0,True,False,True,,1,0.751,
bpsk_8dB_3001,bpsk,8,search,bpsk,True,ok,0.9527,0.0,True,0.0,True,False,True,,1,0.996,
bpsk_8dB_4001,bpsk,8,truth-params,bpsk,True,ok,0.9529,0.0,True,0.0,True,False,True,,1,0.777,
bpsk_8dB_4001,bpsk,8,s2-top,bpsk,True,ok,0.9529,0.0,True,0.0,True,False,True,,1,0.77,
bpsk_8dB_4001,bpsk,8,search,bpsk,True,ok,0.9529,0.0,True,0.0,True,False,True,,1,0.982,
bpsk_8dB_5001,bpsk,8,truth-params,bpsk,True,ok,0.9498,0.0,True,0.0,True,False,True,,1,0.778,
bpsk_8dB_5001,bpsk,8,s2-top,bpsk,True,ok,0.9498,0.0,True,0.0,True,False,True,,1,0.764,
bpsk_8dB_5001,bpsk,8,search,bpsk,True,ok,0.9498,0.0,True,0.0,True,False,True,,1,1.0,
bpsk_8dB_6001,bpsk,8,truth-params,bpsk,True,ok,0.9561,0.0,True,0.0,True,False,True,,1,0.779,
bpsk_8dB_6001,bpsk,8,s2-top,bpsk,True,ok,0.9561,0.0,True,0.0,True,False,True,,1,0.776,
bpsk_8dB_6001,bpsk,8,search,bpsk,True,ok,0.9561,0.0,True,0.0,True,False,True,,1,0.986,
bpsk_8dB_7001,bpsk,8,truth-params,bpsk,True,ok,0.9574,0.0,True,0.0,True,False,True,,1,0.765,
bpsk_8dB_7001,bpsk,8,s2-top,bpsk,True,ok,0.9574,0.0,True,0.0,True,False,True,,1,0.763,
bpsk_8dB_7001,bpsk,8,search,bpsk,True,ok,0.9574,0.0,True,0.0,True,False,True,,1,0.982,
bpsk_8dB_8001,bpsk,8,truth-params,bpsk,True,ok,0.951,0.0,True,0.0,True,False,True,,1,0.782,
bpsk_8dB_8001,bpsk,8,s2-top,bpsk,True,ok,0.951,0.0,True,0.0,True,False,True,,1,0.761,
bpsk_8dB_8001,bpsk,8,search,bpsk,True,ok,0.951,0.0,True,0.0,True,False,True,,1,0.983,
qpsk_10dB_2008,qpsk,10,truth-params,qpsk,True,ok,0.9005,0.0,True,0.0,True,False,True,,1,0.428,
qpsk_10dB_2008,qpsk,10,s2-top,qpsk,True,ok,0.9005,0.0,True,0.0,True,False,True,,1,0.393,
qpsk_10dB_2008,qpsk,10,search,qpsk,True,ok,0.9005,0.0,True,0.0,True,False,True,,1,0.503,
qpsk_10dB_3008,qpsk,10,truth-params,qpsk,True,ok,0.8968,0.0,True,0.0,True,False,True,,1,0.426,
qpsk_10dB_3008,qpsk,10,s2-top,qpsk,True,ok,0.8968,0.0,True,0.0,True,False,True,,1,0.39,
qpsk_10dB_3008,qpsk,10,search,qpsk,True,ok,0.8968,0.0,True,0.0,True,False,True,,1,0.479,
qpsk_10dB_4008,qpsk,10,truth-params,qpsk,True,ok,0.8964,0.0,True,0.0,True,False,True,,1,0.415,
qpsk_10dB_4008,qpsk,10,s2-top,qpsk,True,ok,0.8964,0.0,True,0.0,True,False,True,,1,0.388,
qpsk_10dB_4008,qpsk,10,search,qpsk,True,ok,0.8964,0.0,True,0.0,True,False,True,,1,0.485,
qpsk_10dB_5008,qpsk,10,truth-params,qpsk,True,ok,0.9019,0.0,True,0.0,True,False,True,,1,0.42,
qpsk_10dB_5008,qpsk,10,s2-top,qpsk,True,ok,0.9018,0.0,True,0.0,True,False,True,,1,0.386,
qpsk_10dB_5008,qpsk,10,search,qpsk,True,ok,0.9018,0.0,True,0.0,True,False,True,,1,0.48,
qpsk_10dB_6008,qpsk,10,truth-params,qpsk,True,ok,0.8992,0.0,True,0.0,True,False,True,,1,0.422,
qpsk_10dB_6008,qpsk,10,s2-top,qpsk,True,ok,0.8992,0.0,True,0.0,True,False,True,,1,0.388,
qpsk_10dB_6008,qpsk,10,search,qpsk,True,ok,0.8992,0.0,True,0.0,True,False,True,,1,0.474,
qpsk_10dB_7008,qpsk,10,truth-params,qpsk,True,ok,0.8961,0.0,True,0.0,True,False,True,,1,0.415,
qpsk_10dB_7008,qpsk,10,s2-top,qpsk,True,ok,0.8961,0.0,True,0.0,True,False,True,,1,0.381,
qpsk_10dB_7008,qpsk,10,search,qpsk,True,ok,0.8961,0.0,True,0.0,True,False,True,,1,0.491,
qpsk_10dB_8008,qpsk,10,truth-params,qpsk,True,ok,0.898,0.0,True,0.0,True,False,True,,1,0.417,
qpsk_10dB_8008,qpsk,10,s2-top,qpsk,True,ok,0.898,0.0,True,0.0,True,False,True,,1,0.399,
qpsk_10dB_8008,qpsk,10,search,qpsk,True,ok,0.898,0.0,True,0.0,True,False,True,,1,0.476,
qpsk_13dB_2009,qpsk,13,truth-params,qpsk,True,ok,0.9479,0.0,True,0.0,True,False,True,,1,0.433,
qpsk_13dB_2009,qpsk,13,s2-top,qpsk,True,ok,0.9479,0.0,True,0.0,True,False,True,,1,0.398,
qpsk_13dB_2009,qpsk,13,search,qpsk,True,ok,0.9479,0.0,True,0.0,True,False,True,,1,0.475,
qpsk_13dB_3009,qpsk,13,truth-params,qpsk,True,ok,0.9471,0.0,True,0.0,True,False,True,,1,0.416,
qpsk_13dB_3009,qpsk,13,s2-top,qpsk,True,ok,0.9471,0.0,True,0.0,True,False,True,,1,0.392,
qpsk_13dB_3009,qpsk,13,search,qpsk,True,ok,0.9471,0.0,True,0.0,True,False,True,,1,0.494,
qpsk_13dB_4009,qpsk,13,truth-params,qpsk,True,ok,0.9487,0.0,True,0.0,True,False,True,,1,0.41,
qpsk_13dB_4009,qpsk,13,s2-top,qpsk,True,ok,0.9487,0.0,True,0.0,True,False,True,,1,0.402,
qpsk_13dB_4009,qpsk,13,search,qpsk,True,ok,0.9487,0.0,True,0.0,True,False,True,,1,0.475,
qpsk_13dB_5009,qpsk,13,truth-params,qpsk,True,ok,0.9467,0.0,True,0.0,True,False,True,,1,0.421,
qpsk_13dB_5009,qpsk,13,s2-top,qpsk,True,ok,0.9467,0.0,True,0.0,True,False,True,,1,0.383,
qpsk_13dB_5009,qpsk,13,search,qpsk,True,ok,0.9467,0.0,True,0.0,True,False,True,,1,0.476,
qpsk_13dB_6009,qpsk,13,truth-params,qpsk,True,ok,0.9489,0.0,True,0.0,True,False,True,,1,0.41,
qpsk_13dB_6009,qpsk,13,s2-top,qpsk,True,ok,0.9489,0.0,True,0.0,True,False,True,,1,0.393,
qpsk_13dB_6009,qpsk,13,search,qpsk,True,ok,0.9489,0.0,True,0.0,True,False,True,,1,0.455,
qpsk_13dB_7009,qpsk,13,truth-params,qpsk,True,ok,0.947,0.0,True,0.0,True,False,True,,1,0.421,
qpsk_13dB_7009,qpsk,13,s2-top,qpsk,True,ok,0.947,0.0,True,0.0,True,False,True,,1,0.396,
qpsk_13dB_7009,qpsk,13,search,qpsk,True,ok,0.947,0.0,True,0.0,True,False,True,,1,0.48,
qpsk_13dB_8009,qpsk,13,truth-params,qpsk,True,ok,0.946,0.0,True,0.0,True,False,True,,1,0.419,
qpsk_13dB_8009,qpsk,13,s2-top,qpsk,True,ok,0.946,0.0,True,0.0,True,False,True,,1,0.393,
qpsk_13dB_8009,qpsk,13,search,qpsk,True,ok,0.946,0.0,True,0.0,True,False,True,,1,0.473,
qpsk_15dB_2010,qpsk,15,truth-params,qpsk,True,ok,0.9674,0.0,True,0.0,True,False,True,,1,0.425,
qpsk_15dB_2010,qpsk,15,s2-top,qpsk,True,ok,0.9674,0.0,True,0.0,True,False,True,,1,0.39,
qpsk_15dB_2010,qpsk,15,search,qpsk,True,ok,0.9674,0.0,True,0.0,True,False,True,,1,0.487,
qpsk_15dB_3010,qpsk,15,truth-params,qpsk,True,ok,0.9652,0.0,True,0.0,True,False,True,,1,0.416,
qpsk_15dB_3010,qpsk,15,s2-top,qpsk,True,ok,0.9652,0.0,True,0.0,True,False,True,,1,0.4,
qpsk_15dB_3010,qpsk,15,search,qpsk,True,ok,0.9652,0.0,True,0.0,True,False,True,,1,0.479,
qpsk_15dB_4010,qpsk,15,truth-params,qpsk,True,ok,0.9669,0.0,True,0.0,True,False,True,,1,0.434,
qpsk_15dB_4010,qpsk,15,s2-top,qpsk,True,ok,0.9669,0.0,True,0.0,True,False,True,,1,0.384,
qpsk_15dB_4010,qpsk,15,search,qpsk,True,ok,0.9669,0.0,True,0.0,True,False,True,,1,0.482,
qpsk_15dB_5010,qpsk,15,truth-params,qpsk,True,ok,0.9647,0.0,True,0.0,True,False,True,,1,0.42,
qpsk_15dB_5010,qpsk,15,s2-top,qpsk,True,ok,0.9647,0.0,True,0.0,True,False,True,,1,0.38,
qpsk_15dB_5010,qpsk,15,search,qpsk,True,ok,0.9647,0.0,True,0.0,True,False,True,,1,0.484,
qpsk_15dB_6010,qpsk,15,truth-params,qpsk,True,ok,0.9669,0.0,True,0.0,True,False,True,,1,0.42,
qpsk_15dB_6010,qpsk,15,s2-top,qpsk,True,ok,0.9668,0.0,True,0.0,True,False,True,,1,0.387,
qpsk_15dB_6010,qpsk,15,search,qpsk,True,ok,0.9668,0.0,True,0.0,True,False,True,,1,0.486,
qpsk_15dB_7010,qpsk,15,truth-params,qpsk,True,ok,0.9658,0.0,True,0.0,True,False,True,,1,0.43,
qpsk_15dB_7010,qpsk,15,s2-top,qpsk,True,ok,0.9658,0.0,True,0.0,True,False,True,,1,0.389,
qpsk_15dB_7010,qpsk,15,search,qpsk,True,ok,0.9658,0.0,True,0.0,True,False,True,,1,0.48,
qpsk_15dB_8010,qpsk,15,truth-params,qpsk,True,ok,0.9663,0.0,True,0.0,True,False,True,,1,0.423,
qpsk_15dB_8010,qpsk,15,s2-top,qpsk,True,ok,0.9663,0.0,True,0.0,True,False,True,,1,0.391,
qpsk_15dB_8010,qpsk,15,search,qpsk,True,ok,0.9663,0.0,True,0.0,True,False,True,,1,0.476,
qpsk_20dB_2011,qpsk,20,truth-params,qpsk,True,ok,0.989,0.0,True,0.0,True,False,True,,1,0.433,
qpsk_20dB_2011,qpsk,20,s2-top,qpsk,True,ok,0.989,0.0,True,0.0,True,False,True,,1,0.401,
qpsk_20dB_2011,qpsk,20,search,qpsk,True,ok,0.989,0.0,True,0.0,True,False,True,,1,0.489,
qpsk_20dB_3011,qpsk,20,truth-params,qpsk,True,ok,0.9897,0.0,True,0.0,True,False,True,,1,0.43,
qpsk_20dB_3011,qpsk,20,s2-top,qpsk,True,ok,0.9897,0.0,True,0.0,True,False,True,,1,0.392,
qpsk_20dB_3011,qpsk,20,search,qpsk,True,ok,0.9897,0.0,True,0.0,True,False,True,,1,0.496,
qpsk_20dB_4011,qpsk,20,truth-params,qpsk,True,ok,0.989,0.0,True,0.0,True,False,True,,1,0.432,
qpsk_20dB_4011,qpsk,20,s2-top,qpsk,True,ok,0.989,0.0,True,0.0,True,False,True,,1,0.393,
qpsk_20dB_4011,qpsk,20,search,qpsk,True,ok,0.989,0.0,True,0.0,True,False,True,,1,0.477,
qpsk_20dB_5011,qpsk,20,truth-params,qpsk,True,ok,0.9893,0.0,True,0.0,True,False,True,,1,0.428,
qpsk_20dB_5011,qpsk,20,s2-top,qpsk,True,ok,0.9893,0.0,True,0.0,True,False,True,,1,0.39,
qpsk_20dB_5011,qpsk,20,search,qpsk,True,ok,0.9893,0.0,True,0.0,True,False,True,,1,0.492,
qpsk_20dB_6011,qpsk,20,truth-params,qpsk,True,ok,0.9888,0.0,True,0.0,True,False,True,,1,0.438,
qpsk_20dB_6011,qpsk,20,s2-top,qpsk,True,ok,0.9888,0.0,True,0.0,True,False,True,,1,0.399,
qpsk_20dB_6011,qpsk,20,search,qpsk,True,ok,0.9888,0.0,True,0.0,True,False,True,,1,0.488,
qpsk_20dB_7011,qpsk,20,truth-params,qpsk,True,ok,0.9894,0.0,True,0.0,True,False,True,,1,0.429,
qpsk_20dB_7011,qpsk,20,s2-top,qpsk,True,ok,0.9894,0.0,True,0.0,True,False,True,,1,0.398,
qpsk_20dB_7011,qpsk,20,search,qpsk,True,ok,0.9894,0.0,True,0.0,True,False,True,,1,0.487,
qpsk_20dB_8011,qpsk,20,truth-params,qpsk,True,ok,0.9895,0.0,True,0.0,True,False,True,,1,0.425,
qpsk_20dB_8011,qpsk,20,s2-top,qpsk,True,ok,0.9895,0.0,True,0.0,True,False,True,,1,0.396,
qpsk_20dB_8011,qpsk,20,search,qpsk,True,ok,0.9895,0.0,True,0.0,True,False,True,,1,0.5,
qpsk_4dB_2006,qpsk,4,truth-params,qpsk,True,ok,0.6365,0.00096524,True,0.001154,True,False,True,,1,0.417,
qpsk_4dB_2006,qpsk,4,s2-top,qpsk,True,ok,0.6365,0.00096524,True,0.001154,True,False,True,,1,0.391,
qpsk_4dB_2006,qpsk,4,search,qpsk,True,ok,0.6365,0.00096524,True,0.001154,True,False,True,,3,1.357,
qpsk_4dB_3006,qpsk,4,truth-params,qpsk,True,ok,0.6624,0.00085667,True,0.000853,True,False,True,,1,0.415,
qpsk_4dB_3006,qpsk,4,s2-top,qpsk,True,ok,0.6618,0.00085672,True,0.000853,True,False,True,,1,0.391,
qpsk_4dB_3006,qpsk,4,search,qpsk,True,ok,0.6618,0.00085672,True,0.000853,True,False,True,,3,1.336,
qpsk_4dB_4006,qpsk,4,truth-params,qpsk,True,ok,0.6523,0.00099279,True,0.000552,True,False,True,,1,0.421,
qpsk_4dB_4006,qpsk,4,s2-top,qpsk,True,ok,0.6523,0.00099279,True,0.000552,True,False,True,,1,0.4,
qpsk_4dB_4006,qpsk,4,search,qpsk,True,ok,0.6523,0.00099279,True,0.000552,True,False,True,,3,1.343,
qpsk_4dB_5006,qpsk,4,truth-params,qpsk,True,ok,0.6409,0.00101212,True,0.001052,True,False,True,,1,0.431,
qpsk_4dB_5006,qpsk,4,s2-top,qpsk,True,ok,0.6407,0.00101223,True,0.001052,True,False,True,,1,0.407,
qpsk_4dB_5006,qpsk,4,search,qpsk,True,ok,0.6407,0.00101223,True,0.001052,True,False,True,,3,1.471,
qpsk_4dB_6006,qpsk,4,truth-params,qpsk,True,ok,0.639,0.0011864,True,0.001152,True,False,True,,1,0.477,
qpsk_4dB_6006,qpsk,4,s2-top,qpsk,True,ok,0.639,0.0011864,True,0.001152,True,False,True,,1,0.424,
qpsk_4dB_6006,qpsk,4,search,qpsk,True,ok,0.639,0.0011864,True,0.001152,True,False,True,,3,1.326,
qpsk_4dB_7006,qpsk,4,truth-params,qpsk,True,ok,0.6565,0.00089126,True,0.001103,True,False,True,,1,0.419,
qpsk_4dB_7006,qpsk,4,s2-top,qpsk,True,ok,0.6566,0.00089129,True,0.001103,True,False,True,,1,0.383,
qpsk_4dB_7006,qpsk,4,search,qpsk,True,ok,0.6566,0.00089129,True,0.001103,True,False,True,,3,1.315,
qpsk_4dB_8006,qpsk,4,truth-params,qpsk,True,ok,0.6378,0.00093944,True,0.001004,True,False,True,,1,0.42,
qpsk_4dB_8006,qpsk,4,s2-top,qpsk,True,ok,0.6378,0.00093944,True,0.001004,True,False,True,,1,0.393,
qpsk_4dB_8006,qpsk,4,search,qpsk,True,ok,0.6378,0.00093944,True,0.001004,True,False,True,,5,2.185,
qpsk_8dB_2007,qpsk,8,truth-params,qpsk,True,ok,0.8409,0.0,True,0.0,True,False,True,,1,0.414,
qpsk_8dB_2007,qpsk,8,s2-top,qpsk,True,ok,0.8411,0.0,True,0.0,True,False,True,,1,0.399,
qpsk_8dB_2007,qpsk,8,search,qpsk,True,ok,0.8411,0.0,True,0.0,True,False,True,,1,0.496,
qpsk_8dB_3007,qpsk,8,truth-params,qpsk,True,ok,0.8367,5.43e-06,True,0.0,True,False,True,,1,0.418,
qpsk_8dB_3007,qpsk,8,s2-top,qpsk,True,ok,0.8367,5.43e-06,True,0.0,True,False,True,,1,0.382,
qpsk_8dB_3007,qpsk,8,search,qpsk,True,ok,0.8367,5.43e-06,True,0.0,True,False,True,,1,0.48,
qpsk_8dB_4007,qpsk,8,truth-params,qpsk,True,ok,0.8388,8e-08,True,0.0,True,False,True,,1,0.411,
qpsk_8dB_4007,qpsk,8,s2-top,qpsk,True,ok,0.8389,8e-08,True,0.0,True,False,True,,1,0.391,
qpsk_8dB_4007,qpsk,8,search,qpsk,True,ok,0.8389,8e-08,True,0.0,True,False,True,,1,0.491,
qpsk_8dB_5007,qpsk,8,truth-params,qpsk,True,ok,0.8428,8e-08,True,0.0,True,False,True,,1,0.419,
qpsk_8dB_5007,qpsk,8,s2-top,qpsk,True,ok,0.8428,8e-08,True,0.0,True,False,True,,1,0.389,
qpsk_8dB_5007,qpsk,8,search,qpsk,True,ok,0.8428,8e-08,True,0.0,True,False,True,,1,0.46,
qpsk_8dB_6007,qpsk,8,truth-params,qpsk,True,ok,0.8397,2e-08,True,0.0,True,False,True,,1,0.422,
qpsk_8dB_6007,qpsk,8,s2-top,qpsk,True,ok,0.8397,2e-08,True,0.0,True,False,True,,1,0.394,
qpsk_8dB_6007,qpsk,8,search,qpsk,True,ok,0.8397,2e-08,True,0.0,True,False,True,,1,0.489,
qpsk_8dB_7007,qpsk,8,truth-params,qpsk,True,ok,0.8481,1.4e-07,True,0.0,True,False,True,,1,0.42,
qpsk_8dB_7007,qpsk,8,s2-top,qpsk,True,ok,0.8481,1.4e-07,True,0.0,True,False,True,,1,0.397,
qpsk_8dB_7007,qpsk,8,search,qpsk,True,ok,0.8481,1.4e-07,True,0.0,True,False,True,,1,0.484,
qpsk_8dB_8007,qpsk,8,truth-params,qpsk,True,ok,0.8414,6e-08,True,0.0,True,False,True,,1,0.418,
qpsk_8dB_8007,qpsk,8,s2-top,qpsk,True,ok,0.8414,6e-08,True,0.0,True,False,True,,1,0.399,
qpsk_8dB_8007,qpsk,8,search,qpsk,True,ok,0.8414,6e-08,True,0.0,True,False,True,,1,0.461,
